Id,count_non_null,count_zeros,missing_count,missing_ratio,mean,std,min,max,range,median,L1_S25_mean,L1_S25_count,L1_S25_std,L1_S24_mean,L1_S24_count,L1_S24_std,L3_S30_mean,L3_S30_count,L3_S30_std,L3_S29_mean,L3_S29_count,L3_S29_std,L0_S21_mean,L0_S21_count,L0_S21_std,L0_S22_mean,L0_S22_count,L0_S22_std,L0_S23_mean,L0_S23_count,L0_S23_std,L2_S26_mean,L2_S26_count,L2_S26_std,L2_S27_mean,L2_S27_count,L2_S27_std,L2_S28_mean,L2_S28_count,L2_S28_std,Response
989,158,26,810,0.8367768595041323,0.02541139240506329,0.1350597003992465,-0.354,0.52,0.874,0.0015,,0,,,0,,0.006166666666666665,36,0.06154603387476958,0.033660377358490576,53,0.15047143140505323,,0,,,0,,,0,,,0,,,0,,,0,,0
990,204,40,764,0.7892561983471075,0.0005294117647058834,0.14461957609806947,-0.48,0.886,1.366,0.0,,0,,,0,,-0.004191176470588235,68,0.0636785906412661,-0.009735849056603773,53,0.14663470453731617,,0,,,0,,,0,,0.15050000000000002,14,0.3360926497720075,,0,,,0,,0
994,210,36,758,0.7830578512396694,0.001523809523809523,0.10817587975835752,-0.28,0.52,0.8,0.0,,0,,0.005387755102040817,49,0.11004275993269817,-0.010661764705882355,68,0.04366343813392566,0.0110188679245283,53,0.1668475225797538,,0,,,0,,,0,,0.037857142857142846,14,0.11469548790190023,,0,,,0,,0
995,192,41,776,0.8016528925619835,-0.005807291666666666,0.11360010392369668,-0.48,0.56,1.04,0.0,,0,,,0,,-0.009102941176470586,68,0.06881668048960535,-0.005849056603773585,53,0.1306354876137908,,0,,-0.0765714285714286,14,0.13292780821860486,,0,,,0,,,0,,,0,,0
996,162,34,806,0.8326446280991735,0.00947530864197531,0.14954553101372656,-0.702,0.52,1.222,0.0,,0,,,0,,0.011916666666666667,36,0.10319478807437074,-0.0051320754716981136,53,0.21158877367120998,,0,,,0,,,0,,,0,,,0,,,0,,0
997,190,37,778,0.8037190082644629,-0.011357894736842105,0.1082375318322241,-0.48,0.503,0.983,0.0,,0,,,0,,-0.009161764705882355,68,0.07293804573912248,-0.041452830188679256,53,0.12373274021636868,,0,,,0,,,0,,,0,,,0,,,0,,0
999,190,37,778,0.8037190082644629,0.004673684210526316,0.13314180228408848,-0.48,0.48,0.96,0.0,,0,,,0,,-0.009044117647058822,68,0.07906910520372225,0.02549056603773585,53,0.1747199542390303,,0,,,0,,,0,,,0,,,0,,,0,,0
1002,160,27,808,0.8347107438016529,-0.004693749999999999,0.13438857566351364,-0.348,0.52,0.868,0.0,,0,,,0,,-0.005611111111111112,36,0.07331469460104463,0.022415094339622646,53,0.17969102048990224,,0,,,0,,0.04385714285714286,14,0.1005483864712807,,0,,,0,,,0,,0
1003,192,40,776,0.8016528925619835,0.01419791666666667,0.10839583460164781,-0.48,0.326,0.806,0.0,,0,,,0,,0.027588235294117643,68,0.06180234147477508,-0.014509433962264147,53,0.13944831171462085,0.01364285714285714,14,0.06453932270967969,,0,,,0,,,0,,,0,,,0,,0
1005,160,27,808,0.8347107438016529,0.0072875,0.12547752248031815,-0.291,0.525,0.8160000000000001,0.0,,0,,,0,,0.0011944444444444437,36,0.05895461665889131,0.016433962264150948,53,0.16118282851780008,,0,,,0,,0.04921428571428572,14,0.12002062551682753,,0,,,0,,,0,,0
1006,190,37,778,0.8037190082644629,0.003689473684210528,0.11213433645596656,-0.287,0.52,0.8069999999999999,0.0,,0,,,0,,-0.0008235294117647042,68,0.08899118540560436,0.012000000000000002,53,0.1429774054231593,,0,,,0,,,0,,,0,,,0,,,0,,0
1007,190,31,778,0.8037190082644629,0.007357894736842103,0.1094441865235353,-0.48,0.448,0.9279999999999999,0.0,,0,,,0,,-0.013764705882352941,68,0.06564538784018513,0.02779245283018868,53,0.15999679786345797,,0,,,0,,,0,,,0,,,0,,,0,,0
1017,190,39,778,0.8037190082644629,0.007373684210526316,0.10963683360372588,-0.48,0.312,0.792,0.0,,0,,,0,,0.015132352941176472,68,0.035591339048658424,-0.011264150943396226,53,0.1443169789764872,,0,,,0,,,0,,,0,,,0,,,0,,0
1019,164,31,804,0.8305785123966942,-0.02592073170731707,0.1417120983944672,-0.702,0.52,1.222,-0.0045000000000000005,,0,,,0,,-0.010972222222222223,36,0.08188650197895382,-0.0589433962264151,53,0.20132115704232184,,0,,,0,,-0.0063571428571428555,14,0.1411374709787791,,0,,,0,,,0,,0
1021,160,28,808,0.8347107438016529,0.026737500000000004,0.12356713284993988,-0.274,0.52,0.794,0.0005,,0,,,0,,0.006138888888888889,36,0.05173070532107476,0.06028301886792453,53,0.16825077178454723,0.02014285714285714,14,0.048276219887159834,,0,,,0,,,0,,,0,,,0,,0
1022,190,37,778,0.8037190082644629,0.007057894736842104,0.12397465953647387,-0.335,0.52,0.855,0.0,,0,,,0,,-0.0023970588235294106,68,0.06404549215867762,0.06826415094339622,53,0.16692134846910991,,0,,,0,,,0,,,0,,,0,,,0,,0
1023,207,37,761,0.7861570247933884,-0.007932367149758451,0.08960466172913498,-0.48,0.349,0.829,0.0,0.027434782608695647,46,0.0930170001604039,,0,,0.0002794117647058828,68,0.045147468347143005,-0.05066037735849057,53,0.1250093755555076,,0,,,0,,,0,,0.004214285714285711,14,0.09209207647485507,,0,,,0,,0
1025,190,42,778,0.8037190082644629,0.01266315789473684,0.11484879505430015,-0.47,0.52,0.99,0.0,,0,,,0,,-0.003426470588235292,68,0.06753579839588239,0.036056603773584904,53,0.16042664452284486,,0,,,0,,,0,,,0,,,0,,,0,,0
1026,190,40,778,0.8037190082644629,0.004700000000000002,0.11123852773616717,-0.496,0.343,0.839,0.0,,0,,,0,,0.021705882352941172,68,0.061701268480037375,-0.030396226415094336,53,0.13827082394604073,,0,,,0,,,0,,,0,,,0,,,0,,0
1027,190,40,778,0.8037190082644629,0.01676315789473684,0.11809713386450976,-0.48,0.568,1.048,0.004,,0,,,0,,0.014058823529411764,68,0.05459617895791074,0.0011509433962264167,53,0.1719574406454215,,0,,,0,,,0,,,0,,,0,,,0,,0
1030,190,37,778,0.8037190082644629,0.00035789473684210674,0.10975638398850543,-0.48,0.343,0.823,0.0,,0,,,0,,0.028749999999999998,68,0.0903193959434079,-0.04932075471698113,53,0.11546540833728677,,0,,,0,,,0,,,0,,,0,,,0,,0
1032,190,37,778,0.8037190082644629,0.011389473684210524,0.11041286585725174,-0.48,0.515,0.995,0.0,,0,,,0,,0.0029852941176470595,68,0.05180113888192462,0.018037735849056602,53,0.14413267956245018,,0,,,0,,,0,,,0,,,0,,,0,,0
1034,160,27,808,0.8347107438016529,-0.0256375,0.25581042724160913,-0.987,0.52,1.5070000000000001,0.0,,0,,,0,,-0.27125,36,0.4071013475080341,0.08743396226415093,53,0.14546629393277674,0.028571428571428574,14,0.07904498649572843,,0,,,0,,,0,,,0,,,0,,0
1036,204,37,764,0.7892561983471075,-0.008098039215686276,0.11271495150024653,-0.48,0.651,1.131,0.0,,0,,,0,,0.00910294117647059,68,0.0561046835264974,-0.052792452830188685,53,0.14629716313703706,,0,,,0,,,0,,0.000285714285714287,14,0.10375298221584438,,0,,,0,,0
1040,190,38,778,0.8037190082644629,0.004136842105263156,0.10537824143414389,-0.48,0.343,0.823,0.0,,0,,,0,,0.008279411764705882,68,0.04268378894211226,0.017811320754716985,53,0.140801969037228,,0,,,0,,,0,,,0,,,0,,,0,,0
1041,158,28,810,0.8367768595041323,-8.227848101265645e-05,0.14567164739894292,-0.725,0.52,1.245,0.0,,0,,,0,,-0.00475,36,0.04775076663558099,-0.0012830188679245269,53,0.21425293978402205,,0,,,0,,,0,,,0,,,0,,,0,,0
1043,190,42,778,0.8037190082644629,0.0009789473684210543,0.11185690773667022,-0.48,0.667,1.147,0.0,,0,,,0,,0.0068382352941176484,68,0.04648851897876864,-0.00860377358490566,53,0.1466732815612569,,0,,,0,,,0,,,0,,,0,,,0,,0
1044,160,33,808,0.8347107438016529,-0.01845625,0.14820828649946305,-0.451,0.52,0.9710000000000001,0.0,,0,,,0,,-0.006055555555555554,36,0.06927252369938991,-0.01879245283018868,53,0.21345494556954797,-0.04321428571428572,14,0.07910575061409744,,0,,,0,,,0,,,0,,,0,,0
1046,190,41,778,0.8037190082644629,0.0057315789473684235,0.1064958779172544,-0.48,0.343,0.823,0.0,,0,,,0,,0.031735294117647056,68,0.08617157782752581,-0.019037735849056603,53,0.14851249135033295,,0,,,0,,,0,,,0,,,0,,,0,,0
1048,190,38,778,0.8037190082644629,-0.008378947368421052,0.09520583981770259,-0.48,0.343,0.823,0.0,,0,,,0,,-0.0015147058823529406,68,0.0575397312822332,-0.01732075471698113,53,0.1366985416591089,,0,,,0,,,0,,,0,,,0,,,0,,0
1049,210,37,758,0.7830578512396694,-0.0032523809523809528,0.09636691305683175,-0.287,0.52,0.8069999999999999,0.0,,0,,-0.014775510204081632,49,0.10279556274999635,-0.011852941176470587,68,0.05379376446855137,0.009283018867924524,53,0.14389985531591734,,0,,,0,,,0,,-0.02407142857142857,14,0.057094340667562984,,0,,,0,,0
1050,210,40,758,0.7830578512396694,0.005476190476190479,0.0941403406442438,-0.378,0.52,0.898,0.0,,0,,0.002612244897959185,49,0.12217658264552489,-0.002441176470588235,68,0.04345777925411899,0.02367924528301887,53,0.13293777803991114,,0,,,0,,,0,,0.0007142857142857124,14,0.05831404181264983,,0,,,0,,0
1053,160,28,808,0.8347107438016529,0.018500000000000003,0.11210080818160309,-0.356,0.52,0.876,0.0,,0,,,0,,0.0075833333333333326,36,0.09114364643634952,0.0299811320754717,53,0.13459361777160017,,0,,0.018,14,0.02357312681195067,,0,,,0,,,0,,,0,,1
1054,190,37,778,0.8037190082644629,0.004668421052631579,0.1121521102025751,-0.48,0.343,0.823,0.0,,0,,,0,,-0.010735294117647056,68,0.07065020363060912,0.012452830188679244,53,0.14997507049734018,,0,,,0,,,0,,,0,,,0,,,0,,0
1055,162,30,806,0.8326446280991735,-0.001981481481481479,0.147371903413792,-0.702,0.52,1.222,0.0,,0,,,0,,-0.007166666666666665,36,0.07301526259234141,0.0032075471698113285,53,0.22153514728007923,,0,,,0,,,0,,,0,,,0,,,0,,0
1059,190,38,778,0.8037190082644629,-0.009315789473684213,0.11368928817935293,-0.336,0.531,0.867,0.0,,0,,,0,,-0.014558823529411765,68,0.06872948971732738,-0.02381132075471698,53,0.14896425185565285,,0,,,0,,,0,,,0,,,0,,,0,,0
1061,110,36,858,0.8863636363636364,-0.010636363636363637,0.12280115405075327,-0.359,0.347,0.706,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1062,190,38,778,0.8037190082644629,-0.0013368421052631593,0.11294097447269831,-0.48,0.463,0.9430000000000001,0.0,,0,,,0,,-9.183830166936038e-19,68,0.06446473060935964,-0.009132075471698111,53,0.1608326934971017,,0,,,0,,,0,,,0,,,0,,,0,,0
1063,190,38,778,0.8037190082644629,-0.0013368421052631593,0.11294097447269831,-0.48,0.463,0.9430000000000001,0.0,,0,,,0,,-9.183830166936038e-19,68,0.06446473060935964,-0.009132075471698111,53,0.1608326934971017,,0,,,0,,,0,,,0,,,0,,,0,,0
1064,192,40,776,0.8016528925619835,0.031171875000000005,0.12278098084475048,-0.48,0.803,1.283,0.001,,0,,,0,,0.021411764705882352,68,0.06291221918047772,0.050377358490566036,53,0.1647780822821426,0.013928571428571429,14,0.0541486050473272,,0,,,0,,,0,,,0,,,0,,0
1066,193,39,775,0.8006198347107438,-0.004927461139896373,0.10202366413750026,-0.28,0.52,0.8,0.0,,0,,,0,,0.0018676470588235307,68,0.06227308764729195,-0.0002830188679245275,53,0.1414877512174016,,0,,,0,,,0,,,0,,,0,,,0,,0
1067,160,32,808,0.8347107438016529,0.004712500000000001,0.12582669460600038,-0.351,0.52,0.871,0.0,,0,,,0,,-0.010666666666666665,36,0.07407486560423661,0.020867924528301888,53,0.17307313235648827,,0,,,0,,0.06128571428571429,14,0.09054911847799987,,0,,,0,,,0,,0
1069,204,38,764,0.7892561983471075,-0.00188235294117647,0.12820137285660474,-0.48,0.662,1.142,0.0,,0,,,0,,-0.0195,68,0.07018940261040814,-0.00322641509433962,53,0.1843817779989529,,0,,,0,,,0,,,0,,-0.02692857142857143,14,0.08422265754508132,,0,,0
1070,159,29,809,0.8357438016528925,0.015025157232704403,0.1693240451752214,-0.702,0.612,1.314,0.0,,0,,,0,,0.007222222222222223,36,0.09533283383152523,0.023220000000000005,50,0.24594352180605888,,0,,,0,,,0,,,0,,,0,,,0,,0
1076,190,41,778,0.8037190082644629,0.000810526315789475,0.11352666001478698,-0.48,0.348,0.828,0.0,,0,,,0,,0.019264705882352937,68,0.04842277053083966,-0.035867924528301884,53,0.14457511193092795,,0,,,0,,,0,,,0,,,0,,,0,,0
1078,188,39,780,0.8057851239669421,0.02255851063829787,0.1266273820482796,-0.364,0.552,0.916,0.0,,0,,,0,,0.0017352941176470575,68,0.05005925373981148,0.07866,50,0.18730250660253278,,0,,,0,,,0,,,0,,,0,,,0,,0
1080,210,36,758,0.7830578512396694,0.024499999999999997,0.12044952684318208,-0.28,0.52,0.8,0.001,,0,,0.0146530612244898,49,0.07795365904935878,0.05832352941176472,68,0.12155944939251352,0.004547169811320752,53,0.162162971923278,,0,,,0,,,0,,0.04371428571428571,14,0.09641371476924016,,0,,,0,,0
1082,190,43,778,0.8037190082644629,-0.015184210526315793,0.10983880812598737,-0.496,0.35,0.846,0.0,,0,,,0,,-0.013720588235294116,68,0.054589334037828216,-0.0509056603773585,53,0.11637014290466294,,0,,,0,,,0,,,0,,,0,,,0,,0
1083,190,40,778,0.8037190082644629,0.01924736842105263,0.12442063350046564,-0.48,0.591,1.071,0.0,,0,,,0,,0.04708823529411764,68,0.11327785615620911,-0.0075849056603773555,53,0.13817386399336276,,0,,,0,,,0,,,0,,,0,,,0,,0
1084,158,29,810,0.8367768595041323,-0.0026455696202531626,0.12401690227670757,-0.477,0.52,0.997,0.0,,0,,,0,,0.0014722222222222224,36,0.05151670248492847,0.02152830188679245,53,0.15259771192124547,,0,,,0,,,0,,,0,,,0,,,0,,0
1097,190,40,778,0.8037190082644629,-0.006310526315789474,0.09882250346048581,-0.258,0.52,0.778,0.0,,0,,,0,,-0.021750000000000002,68,0.06274310927260483,0.023999999999999997,53,0.13820400194584148,,0,,,0,,,0,,,0,,,0,,,0,,0
1098,161,27,807,0.8336776859504132,0.006956521739130437,0.12427063952449147,-0.447,0.52,0.9670000000000001,0.0,0.009999999999999998,46,0.1468709183830028,,0,,0.004611111111111112,36,0.055354585706426866,0.011735849056603775,53,0.15810283300913758,,0,,,0,,,0,,,0,,,0,,,0,,0
1099,192,38,776,0.8016528925619835,-0.007567708333333332,0.1222069551793072,-0.48,0.456,0.9359999999999999,0.0,,0,,,0,,-0.00951470588235294,68,0.06030482088772228,-0.028452830188679244,53,0.15562251740840177,,0,,,0,,-0.0016428571428571414,14,0.08625954318919613,,0,,,0,,,0,,0
1101,204,36,764,0.7892561983471075,-0.008514705882352942,0.10419257832845288,-0.48,0.466,0.946,0.0,,0,,,0,,0.006602941176470588,68,0.06051720853223324,-0.043792452830188684,53,0.14065128161118165,,0,,,0,,,0,,-0.0019285714285714284,14,0.08065926842228105,,0,,,0,,0
1102,190,39,778,0.8037190082644629,0.012210526315789472,0.13609923975986646,-0.505,0.388,0.893,0.0,,0,,,0,,0.029455882352941172,68,0.1089999909384536,-0.026830188679245286,53,0.1231549580264724,,0,,,0,,,0,,,0,,,0,,,0,,0
1104,155,27,813,0.8398760330578512,0.004735483870967739,0.13437155685322863,-0.257,0.53,0.787,0.0,,0,,,0,,0.01311111111111111,36,0.05596416086735599,0.037759999999999995,50,0.19345068031486914,,0,,,0,,,0,,,0,,,0,,,0,,0
1106,160,27,808,0.8347107438016529,0.004275,0.1518154685069589,-0.657,0.52,1.177,0.0,,0,,,0,,-0.011944444444444445,36,0.06716161507648949,0.055639999999999995,50,0.23714567640320725,,0,,,0,,-0.028928571428571432,14,0.06731037671256054,,0,,,0,,,0,,0
1108,210,42,758,0.7830578512396694,0.0017428571428571434,0.0979949250293637,-0.48,0.238,0.718,0.0,,0,,-0.023959183673469386,49,0.11067613397952182,0.017911764705882353,68,0.038021885015381805,0.007396226415094343,53,0.1447107645273896,,0,,,0,,,0,,0.012357142857142856,14,0.09838590200981906,,0,,,0,,0
1112,210,38,758,0.7830578512396694,-0.005833333333333332,0.10255732827125104,-0.48,0.357,0.837,0.0,,0,,0.016653061224489795,49,0.12009693151443825,-0.012029411764705884,68,0.07140591776727002,-0.018754716981132076,53,0.13155649644228276,,0,,,0,,,0,,,0,,0.04107142857142857,14,0.08061252459065602,,0,,0
1113,210,42,758,0.7830578512396694,0.002676190476190477,0.11416620933463245,-0.48,0.464,0.944,0.0,,0,,0.004346938775510207,49,0.1654352278864763,0.01735294117647059,68,0.04970533011626257,-0.01764150943396227,53,0.13865093058297137,,0,,,0,,,0,,0.01007142857142857,14,0.10818393474201117,,0,,,0,,0
1115,210,36,758,0.7830578512396694,0.014723809523809526,0.14531589053793947,-0.226,0.91,1.1360000000000001,0.0,,0,,-0.0014693877551020412,49,0.08075092931374855,-0.014323529411764709,68,0.059507792334713296,0.017226415094339625,53,0.1462652544982566,,0,,,0,,,0,,0.17142857142857146,14,0.40407857466771796,,0,,,0,,0
1117,178,40,790,0.8161157024793388,0.005882022471910112,0.11134337692286442,-0.48,0.664,1.1440000000000001,0.0,,0,,,0,,-0.008749999999999999,68,0.06111559270465916,0.0037358490566037758,53,0.13348424726181624,,0,,,0,,,0,,,0,,,0,,,0,,0
1118,210,40,758,0.7830578512396694,0.005528571428571429,0.09912532130242148,-0.48,0.323,0.8029999999999999,0.0,,0,,-0.016755102040816327,49,0.11389515109159332,0.01038235294117647,68,0.04084335909839857,0.032377358490566034,53,0.14111441435601854,,0,,,0,,,0,,-0.030071428571428575,14,0.1093339726819509,,0,,,0,,0
1119,192,37,776,0.8016528925619835,-0.010791666666666666,0.11621580545711244,-0.48,0.312,0.792,0.0,,0,,,0,,0.023794117647058823,68,0.07240754451156943,-0.04266037735849058,53,0.12471289233771897,,0,,,0,,-0.12128571428571429,14,0.17263854127646563,,0,,,0,,,0,,0
1124,190,37,778,0.8037190082644629,0.010331578947368419,0.11495856420583127,-0.48,0.343,0.823,0.0,,0,,,0,,-0.006455882352941178,68,0.07256483129588932,0.02656603773584906,53,0.15016395007226682,,0,,,0,,,0,,,0,,,0,,,0,,0
1126,157,29,811,0.8378099173553719,-0.004050955414012736,0.15315388591712983,-0.68,0.52,1.2000000000000002,0.0,,0,,,0,,-0.02169444444444444,36,0.09666638341502015,-0.014000000000000004,50,0.22638525948984775,,0,,,0,,0.10064285714285715,14,0.11391535801290706,,0,,,0,,,0,,0
1127,106,34,862,0.890495867768595,0.0014905660377358503,0.10130559569775284,-0.249,0.33,0.579,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1130,160,30,808,0.8347107438016529,0.013668750000000002,0.1303202983014198,-0.354,0.52,0.874,0.0,,0,,,0,,-0.0008888888888888887,36,0.05949347036333496,0.01477358490566038,53,0.17483746754644772,,0,,,0,,0.09035714285714287,14,0.09385881962808834,,0,,,0,,,0,,0
1132,160,30,808,0.8347107438016529,-0.03153125,0.11652607459843813,-0.354,0.52,0.874,-0.0005,,0,,,0,,-0.016944444444444443,36,0.05873667359833058,-0.05858490566037736,53,0.165004362874984,,0,,,0,,-0.018071428571428568,14,0.1026236322204096,,0,,,0,,,0,,0
1133,190,38,778,0.8037190082644629,0.001126315789473684,0.10045681291722858,-0.48,0.343,0.823,0.0,,0,,,0,,-0.0030294117647058825,68,0.056006921370843614,-0.03654716981132076,53,0.1222060942137905,,0,,,0,,,0,,,0,,,0,,,0,,0
1138,190,37,778,0.8037190082644629,-0.013594736842105262,0.11621203470032533,-0.48,0.664,1.1440000000000001,0.0,,0,,,0,,-0.010573529411764706,68,0.06144389897854535,-0.032716981132075475,53,0.1289954348265697,,0,,,0,,,0,,,0,,,0,,,0,,0
1139,190,39,778,0.8037190082644629,-0.004026315789473683,0.11380529340263841,-0.48,0.589,1.069,0.0,,0,,,0,,0.004279411764705883,68,0.052272205333189097,-0.03537735849056604,53,0.12459476257900655,,0,,,0,,,0,,,0,,,0,,,0,,0
1140,190,39,778,0.8037190082644629,-0.0006631578947368415,0.10095204063560792,-0.48,0.386,0.866,0.0,,0,,,0,,0.006088235294117648,68,0.05719976393180535,-0.007547169811320754,53,0.1364285620385736,,0,,,0,,,0,,,0,,,0,,,0,,0
1141,190,38,778,0.8037190082644629,-0.008421052631578947,0.09999482303502878,-0.491,0.343,0.8340000000000001,0.0,,0,,,0,,0.011852941176470587,68,0.052540322739857884,-0.05298113207547169,53,0.10944923139309799,,0,,,0,,,0,,,0,,,0,,,0,,0
1142,158,28,810,0.8367768595041323,-0.00022784810126582087,0.11847786746652844,-0.354,0.52,0.874,0.0,,0,,,0,,-0.002805555555555554,36,0.05888672877140336,0.021433962264150945,53,0.16596645970635177,,0,,,0,,,0,,,0,,,0,,,0,,0
1143,190,38,778,0.8037190082644629,0.0012105263157894714,0.10946037863896246,-0.31,0.52,0.8300000000000001,0.0,,0,,,0,,0.006367647058823529,68,0.04898824239435927,0.03528301886792453,53,0.1590063348228243,,0,,,0,,,0,,,0,,,0,,,0,,0
1144,190,38,778,0.8037190082644629,-0.05388947368421052,0.21924105115819206,-0.987,0.273,1.26,0.0,,0,,,0,,-0.13094117647058823,68,0.3261327850785211,-0.02060377358490566,53,0.13428991880695484,,0,,,0,,,0,,,0,,,0,,,0,,0
1145,158,26,810,0.8367768595041323,-0.032873417721518985,0.26565927447937365,-0.987,0.52,1.5070000000000001,0.0,,0,,,0,,-0.2728055555555555,36,0.39123977444926417,0.06922641509433963,53,0.19754898530874992,,0,,,0,,,0,,,0,,,0,,,0,,0
1146,190,38,778,0.8037190082644629,0.014257894736842103,0.10888011860917787,-0.433,0.52,0.9530000000000001,0.0,,0,,,0,,-0.010117647058823528,68,0.052377655430640324,0.04867924528301887,53,0.13826059196939358,,0,,,0,,,0,,,0,,,0,,,0,,0
1147,164,27,804,0.8305785123966942,0.001664634146341463,0.11898369623010124,-0.27,0.52,0.79,0.0,,0,,0.04114285714285714,49,0.13545202102589685,0.0002500000000000013,36,0.055343795625939086,-0.01532075471698113,53,0.14191828276876392,,0,,,0,,,0,,,0,,,0,,,0,,0
1150,191,38,777,0.8026859504132231,0.00024083769633507962,0.0983898508208937,-0.48,0.477,0.957,0.0,,0,,,0,,0.014323529411764705,68,0.05185641518956507,-0.016679245283018868,53,0.12747560454167534,,0,,,0,,,0,,,0,,,0,,,0,,0
1153,158,29,810,0.8367768595041323,-0.06367088607594937,0.25154063994091486,-0.987,0.52,1.5070000000000001,0.0,,0,,,0,,-0.27825,36,0.39275520365744354,-0.0017735849056603763,53,0.1620297505338299,,0,,,0,,,0,,,0,,,0,,,0,,0
1155,192,38,776,0.8016528925619835,0.002630208333333333,0.1172210679380747,-0.494,0.456,0.95,0.0,,0,,,0,,-0.005,68,0.03638558021745969,-0.01456603773584906,53,0.15847585468042394,0.008071428571428571,14,0.021528029263173255,,0,,,0,,,0,,,0,,,0,,0
1158,158,27,810,0.8367768595041323,0.016848101265822785,0.1289040119458464,-0.384,0.52,0.904,0.0035,,0,,,0,,-0.010694444444444444,36,0.060693995675940735,0.08564150943396226,53,0.15357021625547945,,0,,,0,,,0,,,0,,,0,,,0,,0
1160,192,39,776,0.8016528925619835,-0.006713541666666667,0.11449907393008212,-0.48,0.445,0.925,0.0,,0,,,0,,-0.013441176470588234,68,0.048029649534596396,-0.011132075471698111,53,0.15495843583359442,,0,,,0,,-0.058214285714285725,14,0.10392170023734111,,0,,,0,,,0,,0
1167,210,35,758,0.7830578512396694,-0.005019047619047619,0.10276111387779148,-0.288,0.52,0.808,0.0,,0,,0.004020408163265307,49,0.10360190027937036,-0.022382352941176475,68,0.07054013981928532,0.011679245283018868,53,0.1427655115625869,,0,,,0,,,0,,-0.026214285714285714,14,0.12202785216210563,,0,,,0,,0
1168,160,29,808,0.8347107438016529,0.01969375,0.11974916114909512,-0.211,0.52,0.731,0.0,,0,,,0,,0.02080555555555556,36,0.04550153494707276,0.010396226415094339,53,0.15459094157244607,0.05871428571428572,14,0.1209497216401723,,0,,,0,,,0,,,0,,,0,,0
1171,187,39,781,0.8068181818181818,0.013764705882352941,0.10843400567321,-0.283,0.52,0.8029999999999999,0.0,,0,,,0,,-0.01585294117647059,68,0.05691608505061663,0.03866000000000001,50,0.15341295610880074,,0,,,0,,,0,,,0,,,0,,,0,,0
1172,130,37,838,0.8657024793388429,-0.018184615384615386,0.11424431759419863,-0.401,0.321,0.722,0.0,,0,,-0.038877551020408165,49,0.14922195893101953,,0,,,0,,,0,,,0,,,0,,-0.01892857142857143,14,0.1123267652779256,,0,,,0,,0
1178,158,30,810,0.8367768595041323,-0.0042911392405063295,0.12293032068063149,-0.336,0.52,0.8560000000000001,0.0,,0,,,0,,-0.006833333333333332,36,0.06811020481543129,0.010207547169811319,53,0.1560299969299008,,0,,,0,,,0,,,0,,,0,,,0,,0
1180,190,41,778,0.8037190082644629,0.0249,0.11354306224568275,-0.48,0.37,0.85,0.004,,0,,,0,,0.043338235294117636,68,0.11033823308546056,0.01569811320754717,53,0.12351091277006512,,0,,,0,,,0,,,0,,,0,,,0,,0
1182,196,35,772,0.7975206611570248,-0.0012857142857142843,0.11345836240665547,-0.48,0.388,0.868,0.0,,0,,-0.003938775510204083,49,0.146620031624159,0.007102941176470589,68,0.04854729643574777,-0.008037735849056597,53,0.15113760442622517,,0,,,0,,,0,,,0,,,0,,,0,,0
1184,160,30,808,0.8347107438016529,0.014556250000000003,0.11706455494121568,-0.363,0.52,0.883,0.0,,0,,,0,,0.024000000000000004,36,0.06911770498835407,0.03283018867924528,53,0.15568493033256628,0.014214285714285716,14,0.06001432979064066,,0,,,0,,,0,,,0,,,0,,0
1185,158,30,810,0.8367768595041323,0.0031518987341772157,0.12428983884838633,-0.354,0.549,0.903,0.0,,0,,,0,,0.0003333333333333348,36,0.060094687190894246,0.022245283018867926,53,0.15773016218802496,,0,,,0,,,0,,,0,,,0,,,0,,0
1186,190,39,778,0.8037190082644629,0.015842105263157897,0.11763802572329041,-0.48,0.343,0.823,0.0,,0,,,0,,0.03288235294117647,68,0.07407308400144763,-0.014773584905660376,53,0.12657995975627936,,0,,,0,,,0,,,0,,,0,,,0,,0
1190,162,32,806,0.8326446280991735,-0.0035308641975308613,0.13120020133484722,-0.702,0.52,1.222,0.0,,0,,,0,,0.0026111111111111135,36,0.08118630348165802,-0.013886792452830182,53,0.20518712476264184,,0,,,0,,,0,,,0,,,0,,,0,,0
1191,190,38,778,0.8037190082644629,0.012010526315789473,0.10687004368772741,-0.418,0.52,0.938,0.0,,0,,,0,,0.01919117647058823,68,0.06250641933671099,0.02547169811320755,53,0.13890126595391208,,0,,,0,,,0,,,0,,,0,,,0,,0
1194,110,39,858,0.8863636363636364,-0.00970909090909091,0.13814414393579316,-0.52,0.67,1.19,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1195,110,39,858,0.8863636363636364,-0.00970909090909091,0.13814414393579316,-0.52,0.67,1.19,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1197,198,35,770,0.7954545454545454,-0.0205,0.12279113337919892,-0.393,0.52,0.913,-0.001,-0.0634864864864865,37,0.1626741155435242,,0,,-0.012691176470588237,68,0.04873481618969153,-0.020207547169811324,53,0.164777980989172,,0,,,0,,,0,,0.03928571428571427,14,0.1364564898653546,,0,,,0,,0
